NOME;CATEGORIA;PRECO_NORMAL;PRECO_PROMO;URL_IMG;DESCRICAO
VINHO TT MAYA CARMENERE RESERVA;tinto;49.9;49.9;https://fibo.promokit.com.br/images/empresa/33a14ce0-fe81-11ef-b7e9-bfb76a6f1249.png;Desfrute de uma experiência sensorial única com o Vinho Chileno Tinto Cabernet Sauvignon Maya 750ml. Este vinho de alta qualidade é produzido a partir da prestigiada uva Cabernet Sauvignon, cultivada nas vinhas do Chile, famosas por suas condições climáticas ideais e solo fértil. Com uma cor vermelho-rubi profunda e aromas intensos de frutas vermelhas maduras, este vinho encanta desde o primeiro momento. Seu sabor é equilibrado, com notas de frutas negras, como amora e cereja, e um toque sutil de especiarias.
VINHO TT KIM BLACK CARIGNAN;tinto;89.9;89.9;https://fibo.promokit.com.br/images/empresa/432c0030-fe84-11ef-abcc-ab73b9434588.png;Vinho chileno tinto elaborado com as uvas: Carmenere, Cabernet Sauvignon e Carignan. Produzido pela tradicional Viña Casas Patronales. Saiba mais: Em janeiro de 2003, Casas Patronales inicia sua comercialização no Chile e no mundo. Localizados no Vale do Maule - especificamente na área de San Clemente - receberam os melhores produtos colhidos no campo. Posteriormente, o que não era consumido nas casas senhoriais era vendido localmente.
VINHO TT MAFIA RESERVA CARMENERE;tinto;49.9;49.9;https://fibo.promokit.com.br/images/empresa/f8d93f60-fe84-11ef-b9e2-033a94e7f934.png;O Vinho Chileno Tinto Carménère Mafia é uma excelente opção para os amantes de vinhos encorpados e com personalidade. Elaborado com uvas Carménère selecionadas, o vinho tem aromas de frutas vermelhas maduras, especiarias e um toque sutil de madeira. Seu sabor é macio e equilibrado, com taninos aveludados e um final persistente. A garrafa de 750ml é ideal para compartilhar em momentos especiais, harmonizando perfeitamente com carnes, massas e queijos fortes. A garrafa elegante traz um rótulo que representa a tradição e o requinte dos vinhos chilenos.
VINHO TINTO EPU 2021;tinto;369.9;369.9;https://fibo.promokit.com.br/images/empresa/fce748f0-dc7e-11ee-944f-b56823352349.png;COMPOSIÇÃO DA UVA: Cabernet Sauvignon (84%), Carménère (13%), Merlot (2%), Cabernet Franc (1%) AMADURECIMENTO: 12 meses em barricas de carvalho francês TEMPERATURA DE SERVIÇO: 16 a 18°C. GRADUAÇÃO ALCÓOLICA: 15% vol. SAFRA: 2019. POTÊNCIAL DE GUARDA: +10 Anos
VINHO TT CHADWICK;tinto;3399.9;3399.9;https://fibo.promokit.com.br/images/empresa/48d8ef10-60e1-11f0-8cac-97af0be61736.png;O Vinho Tinto Chadwick é mais do que uma simples bebida, é a materialização do desejo da Família Chadwick em homenagear o falecido Don Alfonso Chadwick Errázuriz. Com uma safra de 2010, este vinho ultra premium reflete a herança e tradição da família na produção de vinhos finos, demonstrando sua paixão pela excelência em cada detalhe.
VINHO TINTO CHAC CHAC RESERVA TANNAT;tinto;49.9;49.9;https://fibo.promokit.com.br/images/empresa/81529ac0-0666-11ef-8b10-8d6e8a41c36f.png;Chac Chac Reserva é a mais nova linha da renomada vinícola argentina Viña Las Perdices com vinhedos situados em Mendoza, aos pés da imponente Cordilheira dos Andes. O enólogo Juan Carlos Muñoz tem como filosofia de produção combinar os conhecimentos tradicionais, respeito ao meio ambiente, práticas sustentáveis e uso das melhores tecnologias para o cuidado especial com as videiras, e também no processo de seleção das uvas e produção dos vinhos para expressar ao máximo a identidade da vinícola. Os vinhedos da Viña Las Perdices são próprios e somente são engarrafados vinhos que provêm de uvas de suas propriedades! Um tannat com potência e muita elegância, marcante nos aromas e sabores, com longa e saborosa persistência. Perfeito para dias mais frios, acompanhando pratos mais estruturados.
VINHO TINTO ANUBIS MALBEC;tinto;42.9;42.9;https://fibo.promokit.com.br/images/empresa/f4151a30-0687-11ef-b365-21c7470367ca.png;No caso de produtos safrados, a safra mostrada no rótulo da imagem ou na descrição pode não corresponder ao ano de fabricação. Pode ocorrer uma renovação de rótulos e o vinho da loja ainda apresentar o rótulo antigo, porém, nossa equipe trabalha diariamente para a renovação das imagens e atualização dos produtos.
VINHO TINTO CRIOS MALBEC;tinto;59.9;59.9;https://fibo.promokit.com.br/images/empresa/b9b37700-0688-11ef-b365-21c7470367ca.png;Um Malbec fresco e com especiarias bastante groselhas, cerejas vermelhas e um toque de azeitonas pretas. Linear e suculento no paladar, com um corpo médio e um final frutado e saboroso. Taninos elegantes percorrem todo o conjunto. Beba agora. 92 Pontos James Suckling
VINHO TINTO AMALAYA GRAN CORTE MALBEC;tinto;99.9;99.9;https://fibo.promokit.com.br/images/empresa/3a823aa0-dc7d-11ee-a590-77f3fe7eb9e4.png;O Amalaya Gran Corte Malbec encanta a todos como um notável vinho argentino, criado na prestigiosa região de Salta pela Bodega Alta Yarí. O vinho se apresenta com uma cor vermelho rubi intensa e reflexos violáceos, prometendo uma experiência complexa a cada taça. Aromas de amora, ameixa e especiarias permeiam o buquê deste vinho, que surpreende com um paladar fresco e persistente. Bodega Alta Yarí, a produtora deste vinho, é a irmã mais nova da renomada Bodega Colomé. Amalaya, que significa “esperança por um milagre” na língua indígena local, reflete a paixão e o cuidado investidos em cada garrafa. Cultivadas organicamente a 1700 metros de altitude nas Fincas San Isidro e Las Mercedes, as uvas Malbec para o Amalaya Gran Corte Malbec prosperam em um clima continental moderadamente quente. O resultado é um vinho verdadeiramente excepcional que, agora, você pode comprar online no Vineria 9 e degustar na comodidade de sua casa.
VINHO TINTO BARRABAS BY JUDAS CABERNET FRANC;tinto;159.9;159.9;https://fibo.promokit.com.br/images/empresa/7206d770-fdab-11ee-9b56-ed7beedfe949.png;A linha Barrabas é um dos carros chefes da Bodega Sottano, elaborado exclusivamente com a uva Cabernet Franc em quatro terroirs diferentes, é um grande blend de regiões com uma linguagem minimalista, complexa e extremamente elegante. Provavelmente a melhor expressão da Cabernet Franc em solo argentino.
DADA ART MALBEC;tinto;24.9;24.9;https://fibo.promokit.com.br/images/empresa/7af0bcb0-fc4e-11ee-8a80-855db66f0135.png;A Finca Las Moras desenvolve vinhos para surpreender os seus sentidos. Desafiando o tradicional, utilizam barricas de carvalho com intensidades diferentes de tosta para acentuar notas únicas em cada uma das variedades. Ser irreverente, atrevido, transformar o comum em extraordinário. Isso é DADÁ! Exemplar equilibrado com taninos macios e bem integrados.
DADA INCREDIBLENDS MALBEC;tinto;39.9;39.9;https://fibo.promokit.com.br/images/empresa/235c76f0-027b-11ef-8dd7-a5d688447146.png;Dada Incrediblends é o resultado da busca dos nossos enólogos para conseguir vinhos ousados e sensoriais para surpreender os sentidos. Neste exemplar foram combinadas duas variedades de origens diferentes que juntas são incríveis, Malbec e Cabernet Sauvignon, encontrando harmonia entre si e realçando seus aromas e sabores. Ser irreverente, atrevido, transformar o comum em extraordinário. Isso é DADÁ!
FINCA LA DANIELA CABERNET SAUVIGNON;tinto;19.9;19.9;https://fibo.promokit.com.br/images/empresa/736b9230-027a-11ef-93e7-b911602aea30.png;Os vinhos de Finca La Daniela apresentam excelente corpo, cor e aromas. Isso porque seus vinhedos ficam localizados ao pé dos rochosos montes da Cordilheira dos Andes, em Vistalba, Luján de Cuyo, Mendoza, na Argentina. Um vinho que expressa essencialmente as características da variedade Cabernet Sauvignon, pois não faz uso do amadurecimento em barricas.
VINHO AMALAYA MALBEC 750;tinto;89.9;89.9;https://fibo.promokit.com.br/images/empresa/18370380-01bd-11ef-b3b6-a7a2a643e4ef.png;Onde outros veem um deserto, nós vimos grandes vinhos: assim nasceu o Amalaya, uma nova expressão de Cafayate. Amalaya é o novo projeto de Donald Hess na Argentina, que se uniu à Bodega Colomé e demonstração de compromisso e aposição de Hess Family Estates na região dos Vales Calchaquíes, não Noroeste de Salta. Por outro lado, é uma Sétima Adega do Grupo não Mundo que se encontra a Adegas dos EUA, Austrália e África do Sul. Vinho de cor rubi com bordas violetas. Morangos e framboesas maduras, com um toque de pimenta e notas florais. Na boca, sabores a frutos vermelhos, especiarias e notas de baunilha envelhecida em carvalho francês. Taninos redondos e suaves.
VINHO TINTO ALAMOS CABERNET SUAVIGNON;tinto;109.9;109.9;https://fibo.promokit.com.br/images/empresa/04c2ded0-01ab-11ef-b94b-19127ef7771c.png;"Os vinhos Alamos são conhecidos por sua impressionante relação qualidade/preço, oferecendo uma surpreendente concentração, personalidade, finesse e riqueza por um valor praticamente imbatível. O Alamos Cabernet Sauvignon é um dos melhores da série, a safra 2022 recebeu 90 pontos de James Suckling. Robert Parker comentou sobre o tinto: ""é um vinho com um estilo de Velho Mundo, com maravilhoso toque terroso e um classicismo no final de boca que lembra um Bordeaux. Um vinho excelente""."
VINHO TINTO ALAMOS MALBEC;tinto;109.9;109.9;https://fibo.promokit.com.br/images/empresa/ce5f4660-027e-11ef-9b77-e59595396da9.png;"O consagrado Alamos Malbec é um dos mais emblemáticos vinhos da Argentina. Seguindo a tendência mundial de vinhos mais gastronômicos e menos alcoólicos. A safra de 2022 é uma versão impressionantemente elegante, que recebeu nada menos que 91 pontos de James Suckling. Segundo o crítico, que ficou impressionado com o novo estilo do vinho, trata-se de ""uma das melhores compras de todo o mercado"", elogiando o ""equilíbrio e finesse"" do tinto. Sem dúvida um dos eternos achados do Novo Mundo e um dos mais clássicos Malbec da Argentina. Muito recomendado!"
Vinho tinto CHAC CHAC malbec;tinto;44.9;44.9;https://fibo.promokit.com.br/images/empresa/35104ab0-01a0-11ef-84a6-e9748bc24740.png;"VINHO CHAC CHAC MALBEC 750 ML Na Viña Las Perdices nos conectamos com a natureza através dos sentidos. Inspirado pelo som, nasce Chac Chac; que é o grito emitido pelas perdizes em busca de um companheiro ou defendendo seu território."
VINHO TINTO CLOS DE LOS SIETE;tinto;69.9;69.9;https://fibo.promokit.com.br/images/empresa/496c91b0-0571-11ef-aa27-fb99db8b5586.png;Clos de los Siete é uma vinícola renomada, e o vinho Clos de Los Siete By Michel Rolland é um sucesso internacional. A paixão pela Argentina e a excelência na produção de vinhos cria um vinho autêntico, expressivo e complexo. O perfeccionismo e a busca inabalável pelo melhor estão por toda parte, desde a colheita manual e cuidadosa das uvas até o envelhecimento em barricas de carvalho francês, o que agrega potência e complexidade. Todas as condições estão estabelecidas para que o Clos de los Siete seja totalmente único! Vale lembrar que a safra 2018 está na lista do top 100 melhores vinhos eleitos pela revista Wine Enthusiast e pela revista Wine Spectator, e foi também classificada como o top 100 melhores vinhos argentinos de 2021 no ranking James Suckling! A safra 2021 recebeu 92 pontos Vinous.
VINHO TINTO ANUBIS RESERVA MALBEC;tinto;49.9;49.9;https://fibo.promokit.com.br/images/empresa/902ced20-8b2c-11ef-9090-3d385028eac4.png;Tem um tinto encorpado com sabores de frutas maduras, como framboesa, groselha, cereja e notas suaves de baunilha. Os aromas persistem na boca e combinam com taninos doces.
SOTTANO CHARDONNAY;branco;44.9;44.9;https://fibo.promokit.com.br/images/empresa/ec2b93f0-13d7-11ef-8a5e-234972bc8776.png;O Vinho Sottano Reserva Cabernet Sauvignon apresenta coloração vermelho. Mostra aromas de frutas vermelhas combinadas com aromas de especiarias e mentolados jogam harmoniosamente no nariz, acompanhadas dos aromas aportados pela madeira como a baunilha e coco. Em boca apresenta-se suave e sofisticado. A mistura entre a fruta vermelha com os taninos doces e intensos dão como resultado um vinho interessante e longo. Harmonização: Ideal para acompanhar carnes vermelhas, queijos ou massas.
VINHO SOTTANO RESERVA BLEND;tinto;79.9;79.9;https://fibo.promokit.com.br/images/empresa/e26e38c0-13d9-11ef-ae4e-07b1553ec85c.png;O Vinho Sottano Reserva malbec apresenta coloração com profunda cor violácea com lampejos pretos é entregada a primeira vez que vemos este vinho Mostra aromas aromas florais, cassis, frutas pretas y vermelhas complexados pelas notas de Carvalho. Chocolate, café, coco e pimenta sobressaem delas. Em boca convida desfrutá-lo cada gota, lhe dando a estrutura certa para acompanhar momentos especiais. Uma expressa͂o exata do estilo procurado pelos Sottano.
VINHO BRANCO LA LINDA CHARDONNAY;branco;49.9;49.9;https://fibo.promokit.com.br/images/empresa/e68fb950-1c68-11ef-acb5-f7c546994193.png;Os vinhos La Linda são elaborados pela vinícola argentina Bodega Luigi Bosca. A linha é composta por vinhos marcados pelo frescor e aromas predominantemente frutados, reconhecidos por seu excelente custo benefício. O La Linda Chardonnay Unoaked é elaborado a partir de uvas provenientes de vinhedos localizados na região de Maipú e Luján de Cuyo, com idade média de 30 anos, plantados a uma altitude de 960 metros. Para a produção do La Linda Chardonnay, a fermentação é feita em tanques de aço inoxidável a temperatura controlada de 15ºC utilizando leveduras selecionadas. Esse vinho não estagia em madeira, sendo engarrafado logo após a estabilização e filtragem.
VINHO TINTO CHAC CHAC RESERVA MALBEC;tinto;49.9;49.9;https://fibo.promokit.com.br/images/empresa/308b1020-4f51-11ef-9bbe-5740002f807f.png;Chac Chac Reserva é a mais nova linha da renomada vinícola argentina Viña Las Perdices com vinhedos situados em Mendoza, aos pés da imponente Cordilheira dos Andes. O enólogo Juan Carlos Muñoz tem como filosofia de produção combinar os conhecimentos tradicionais, respeito ao meio ambiente, práticas sustentáveis e uso das melhores tecnologias para o cuidado especial com as videiras, e também no processo de seleção das uvas e produção dos vinhos para expressar ao máximo a identidade da vinícola. Os vinhedos da Viña Las Perdices são próprios e somente são engarrafados vinhos que provêm de uvas de suas propriedades! Um malbec marcante, com aromas e sabores sedutores, que envolvem e encantam o paladar. Perfeito para ocasiões memoráveis!
VINHO TINTO HORMIGA NEGRA MALBEC;tinto;19.9;19.9;https://fibo.promokit.com.br/images/empresa/2e133c30-3801-11ef-89d7-43c413c47b01.png;Vinho tinto argentino, originário da região de Mendonza. Fácil de beber, complexo frutado onde predominam as frutas vermelhas. Aspecto visual vermelho profundo com toque de violáceos. Equilibrado com taninos doces.
VINHO TT CAVA NEGRA;tinto;26.9;26.9;https://fibo.promokit.com.br/images/empresa/6db3a100-a34e-11ef-9921-ad2c3f41f4df.png;Leve, macio, frutado e fácil de beber, este Malbec jovem e moderno é propício às mais diversas ocasiões, de um jantar formal à um bate papo com os amigos. É elaborado pela Bodegas Barberis, uma vinícola familiar, fundada em 1965 e localizada aos pés da Cordilheira dos Andes, movida por um sentimento de paixão e uma filosofia de produção que une tradição e modernidade.
